Time,power_t,power_t-1,power_t-2,power_t-3,power_t-4,power_t-5,power_t-6,power_t-7,power_t-8,power_t-9,power_t-10,power_t-11,power_t-12,power_t-13,power_t-14,power_t-15,power_t-16,power_ahead_t-1,power_ahead_t-2,power_ahead_t-3,power_ahead_t-4
2018/5/15 9:00,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,0.898320388,0.94557767,0.932771845,0.958567961,1.0550922329999999
2018/5/15 9:15,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,0.899165049,1.05007767,0.94557767,0.932771845,0.958567961
2018/5/15 9:30,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,0.9150436890000001,1.0486407770000001,1.05007767,0.94557767,0.932771845
2018/5/15 9:45,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,0.9040097090000001,1.037883495,1.0486407770000001,1.05007767,0.94557767
2018/5/15 10:00,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,0.968150485,1.048048544,1.037883495,1.0486407770000001,1.05007767
2018/5/15 10:15,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,0.99331068,1.08857767,1.048048544,1.037883495,1.0486407770000001
2018/5/15 10:30,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.076072816,1.081063107,1.08857767,1.048048544,1.037883495
2018/5/15 10:45,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.001398058,1.17126699,1.081063107,1.08857767,1.048048544
2018/5/15 11:00,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.051393204,1.2780970870000001,1.17126699,1.081063107,1.08857767
2018/5/15 11:15,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.0132427179999999,1.221101942,1.2780970870000001,1.17126699,1.081063107
2018/5/15 11:30,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,0.978805825,1.24007767,1.221101942,1.2780970870000001,1.17126699
2018/5/15 11:45,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.0332621359999998,1.303194175,1.24007767,1.221101942,1.2780970870000001
2018/5/15 12:00,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.0550922329999999,1.3530145630000001,1.303194175,1.24007767,1.221101942
2018/5/15 12:15,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,0.958567961,1.469286408,1.3530145630000001,1.303194175,1.24007767
2018/5/15 12:30,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,0.932771845,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175
2018/5/15 12:45,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,0.94557767,1.4645,1.5736650490000001,1.469286408,1.3530145630000001
2018/5/15 13:00,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.05007767,1.4960679609999998,1.4645,1.5736650490000001,1.469286408
2018/5/15 13:15,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.0486407770000001,1.56231068,1.4960679609999998,1.4645,1.5736650490000001
