Time,power_t,power_t-1,power_t-2,power_t-3,power_t-4,power_t-5,power_t-6,power_t-7,power_t-8,power_t-9,power_t-10,power_t-11,power_t-12,power_t-13,power_t-14,power_t-15,power_t-16
2018-06-02 16:15:00-05,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836,2.9044851485148517,2.7853118811881186,2.6959009900990094,2.626806930693069,2.6410148514851484,2.627331683168317,2.4526584158415843,2.411668316831684,2.376826732673268,2.3196138613861392
2018-06-02 16:30:00-05,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836,2.9044851485148517,2.7853118811881186,2.6959009900990094,2.626806930693069,2.6410148514851484,2.627331683168317,2.4526584158415843,2.411668316831684,2.376826732673268
2018-06-02 16:45:00-05,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836,2.9044851485148517,2.7853118811881186,2.6959009900990094,2.626806930693069,2.6410148514851484,2.627331683168317,2.4526584158415843,2.411668316831684
2018-06-02 17:00:00-05,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836,2.9044851485148517,2.7853118811881186,2.6959009900990094,2.626806930693069,2.6410148514851484,2.627331683168317,2.4526584158415843
2018-06-02 17:15:00-05,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836,2.9044851485148517,2.7853118811881186,2.6959009900990094,2.626806930693069,2.6410148514851484,2.627331683168317
2018-06-02 17:30:00-05,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836,2.9044851485148517,2.7853118811881186,2.6959009900990094,2.626806930693069,2.6410148514851484
2018-06-02 17:45:00-05,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836,2.9044851485148517,2.7853118811881186,2.6959009900990094,2.626806930693069
2018-06-02 18:00:00-05,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836,2.9044851485148517,2.7853118811881186,2.6959009900990094
2018-06-02 18:15:00-05,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836,2.9044851485148517,2.7853118811881186
2018-06-02 18:30:00-05,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836,2.9044851485148517
2018-06-02 18:45:00-05,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317,3.0071683168316836
2018-06-02 19:00:00-05,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847,2.805831683168317
2018-06-02 19:15:00-05,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805,3.0436485148514847
2018-06-02 19:30:00-05,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891,3.1166980198019805
2018-06-02 19:45:00-05,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964,3.034089108910891
2018-06-02 20:00:00-05,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069,3.1395396039603964
2018-06-02 20:15:00-05,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772,3.290306930693069
2018-06-02 20:30:00-05,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802,3.427277227722772
2018-06-02 20:45:00-05,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733,3.37830198019802
2018-06-02 21:00:00-05,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673,3.392673267326733
2018-06-02 21:15:00-05,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474,3.366767326732673
2018-06-02 21:30:00-05,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902,3.4420247524752474
2018-06-02 21:45:00-05,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903,3.3535990099009902
2018-06-02 22:00:00-05,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624,3.4335990099009903
2018-06-02 22:15:00-05,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984,3.299762376237624
2018-06-02 22:30:00-05,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248,3.3530198019801984
2018-06-02 22:45:00-05,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377,3.359524752475248
2018-06-02 23:00:00-05,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464,3.2411237623762377
2018-06-02 23:15:00-05,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863,3.2880346534653464
2018-06-02 23:30:00-05,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297,3.1636386138613863
2018-06-02 23:45:00-05,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995,3.2117029702970297
2018-06-03 00:00:00-05,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536,2.9824999999999995
2018-06-03 00:15:00-05,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868,3.1254653465346536
2018-06-03 00:30:00-05,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137,2.8976386138613868
2018-06-03 00:45:00-05,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564,3.0093613861386137
2018-06-03 01:00:00-05,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564,2.962356435643564
2018-06-03 01:15:00-05,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505,2.8634356435643564
2018-06-03 01:30:00-05,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804,2.87650495049505
2018-06-03 01:45:00-05,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936,2.8146980198019804
2018-06-03 02:00:00-05,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792,2.8185594059405936
2018-06-03 02:15:00-05,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376,2.771579207920792
2018-06-03 02:30:00-05,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057,2.6771237623762376
2018-06-03 02:45:00-05,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664,2.6129405940594057
2018-06-03 03:00:00-05,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277,2.463366336633664
2018-06-03 03:15:00-05,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037,2.446727722772277
2018-06-03 03:30:00-05,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297,2.3104603960396037
2018-06-03 03:45:00-05,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834,2.283529702970297
2018-06-03 04:00:00-05,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237,2.1501683168316834
2018-06-03 04:15:00-05,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795,2.123623762376237
2018-06-03 04:30:00-05,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802,1.9542079207920795
2018-06-03 04:45:00-05,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436,1.87630198019802
2018-06-03 05:00:00-05,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873,1.937643564356436
2018-06-03 05:15:00-05,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871,1.7676287128712873
2018-06-03 05:30:00-05,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704,1.6986287128712871
2018-06-03 05:45:00-05,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803,1.6422970297029704
2018-06-03 06:00:00-05,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284,1.5231980198019803
2018-06-03 06:15:00-05,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681,1.5962128712871284
2018-06-03 06:30:00-05,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548,1.4918168316831681
2018-06-03 06:45:00-05,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357,1.4674554455445548
2018-06-03 07:00:00-05,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507,1.4551435643564357
2018-06-03 07:15:00-05,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268,1.4619950495049507
2018-06-03 07:30:00-05,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556,1.4117326732673268
2018-06-03 07:45:00-05,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188,1.3249455445544556
2018-06-03 08:00:00-05,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352,1.371118811881188
2018-06-03 08:15:00-05,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782,1.3461435643564352
2018-06-03 08:30:00-05,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772,1.301178217821782
2018-06-03 08:45:00-05,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455,1.4432277227722772
2018-06-03 09:00:00-05,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583,1.2640445544554455
2018-06-03 09:15:00-05,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523,1.3804158415841583
2018-06-03 09:30:00-05,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178,1.1694752475247523
2018-06-03 09:45:00-05,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882,1.2358217821782178
2018-06-03 10:00:00-05,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415,1.1691188118811882
2018-06-03 10:15:00-05,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545,1.1795841584158415
2018-06-03 10:30:00-05,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485,1.1249554455445545
2018-06-03 10:45:00-05,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664,1.1400148514851485
2018-06-03 11:00:00-05,2.0418564356435644,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388,1.0963366336633664
2018-06-03 11:15:00-05,2.107678217821782,2.0418564356435644,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069,1.0316138613861388
2018-06-03 11:30:00-05,2.1232574257425743,2.107678217821782,2.0418564356435644,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714,1.0639306930693069
2018-06-03 11:45:00-05,2.153940594059406,2.1232574257425743,2.107678217821782,2.0418564356435644,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235,1.0827871287128714
2018-06-03 12:00:00-05,2.370688118811881,2.153940594059406,2.1232574257425743,2.107678217821782,2.0418564356435644,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486,1.2097623762376235
2018-06-03 12:15:00-05,2.3940198019801984,2.370688118811881,2.153940594059406,2.1232574257425743,2.107678217821782,2.0418564356435644,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053,1.1570148514851486
2018-06-03 12:30:00-05,2.428366336633664,2.3940198019801984,2.370688118811881,2.153940594059406,2.1232574257425743,2.107678217821782,2.0418564356435644,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822,1.2924504950495053
2018-06-03 12:45:00-05,2.5871336633663367,2.428366336633664,2.3940198019801984,2.370688118811881,2.153940594059406,2.1232574257425743,2.107678217821782,2.0418564356435644,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386,1.299282178217822
2018-06-03 13:00:00-05,2.668559405940594,2.5871336633663367,2.428366336633664,2.3940198019801984,2.370688118811881,2.153940594059406,2.1232574257425743,2.107678217821782,2.0418564356435644,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099,1.387138613861386
2018-06-03 13:15:00-05,2.6402524752475247,2.668559405940594,2.5871336633663367,2.428366336633664,2.3940198019801984,2.370688118811881,2.153940594059406,2.1232574257425743,2.107678217821782,2.0418564356435644,2.031831683168317,1.7427574257425744,1.841460396039604,1.7567623762376239,1.6273069306930694,1.6188762376237626,1.658509900990099
