Time,power_t,power_t-1,power_t-2,power_t-3,power_t-4,power_t-5,power_t-6,power_t-7,power_t-8,power_t-9,power_t-10,power_t-11,power_t-12,power_t-13,power_t-14,power_t-15,power_t-16
2018-02-01 15:00:00-06,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908,0.8571441441441442
2018-02-01 15:15:00-06,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171,0.8224909909909908
2018-02-01 15:30:00-06,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406,0.8021171171171171
2018-02-01 15:45:00-06,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911,0.8235405405405406
2018-02-01 16:00:00-06,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981,0.8729909909909911
2018-02-01 16:15:00-06,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505,0.8471981981981981
2018-02-01 16:30:00-06,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874,0.8719504504504505
2018-02-01 16:45:00-06,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865,0.8333873873873874
2018-02-01 17:00:00-06,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164,0.8759864864864865
2018-02-01 17:15:00-06,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045,0.8617162162162164
2018-02-01 17:30:00-06,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819,0.8135045045045045
2018-02-01 17:45:00-06,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686,0.8089819819819819
2018-02-01 18:00:00-06,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151,0.7634684684684686
2018-02-01 18:15:00-06,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335,0.8098153153153151
2018-02-01 18:30:00-06,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299,0.7838333333333335
2018-02-01 18:45:00-06,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757,0.7767297297297299
2018-02-01 19:00:00-06,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685,0.7541756756756757
2018-02-01 19:15:00-06,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766,0.7874684684684685
2018-02-01 19:30:00-06,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399,0.7805765765765766
2018-02-01 19:45:00-06,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992,0.7591396396396399
2018-02-01 20:00:00-06,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919,0.7935990990990992
2018-02-01 20:15:00-06,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181,0.8173918918918919
2018-02-01 20:30:00-06,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172,0.7955180180180181
2018-02-01 20:45:00-06,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009,0.7891171171171172
2018-02-01 21:00:00-06,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874,0.844009009009009
2018-02-01 21:15:00-06,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549,0.8233873873873874
2018-02-01 21:30:00-06,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469,0.8534549549549549
2018-02-01 21:45:00-06,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198,0.9033468468468469
2018-02-01 22:00:00-06,0.9688243243243244,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136,0.9283198198198198
2018-02-01 22:15:00-06,0.9860225225225224,0.9688243243243244,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649,1.1225135135135136
2018-02-01 22:30:00-06,0.9445225225225226,0.9860225225225224,0.9688243243243244,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324,1.1293648648648649
2018-02-01 22:45:00-06,0.8692207207207207,0.9445225225225226,0.9860225225225224,0.9688243243243244,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009,1.1064324324324324
2018-02-01 23:00:00-06,0.8711756756756758,0.8692207207207207,0.9445225225225226,0.9860225225225224,0.9688243243243244,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674,1.131009009009009
2018-02-01 23:15:00-06,0.8224864864864864,0.8711756756756758,0.8692207207207207,0.9445225225225226,0.9860225225225224,0.9688243243243244,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955,1.1390675675675674
2018-02-01 23:30:00-06,0.7981801801801803,0.8224864864864864,0.8711756756756758,0.8692207207207207,0.9445225225225226,0.9860225225225224,0.9688243243243244,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469,1.0684954954954955
2018-02-01 23:45:00-06,0.7917162162162159,0.7981801801801803,0.8224864864864864,0.8711756756756758,0.8692207207207207,0.9445225225225226,0.9860225225225224,0.9688243243243244,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863,1.0503468468468469
2018-02-02 00:00:00-06,0.7751306306306307,0.7917162162162159,0.7981801801801803,0.8224864864864864,0.8711756756756758,0.8692207207207207,0.9445225225225226,0.9860225225225224,0.9688243243243244,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865,1.0919864864864863
2018-02-02 00:15:00-06,0.7307837837837836,0.7751306306306307,0.7917162162162159,0.7981801801801803,0.8224864864864864,0.8711756756756758,0.8692207207207207,0.9445225225225226,0.9860225225225224,0.9688243243243244,0.896527027027027,0.9401936936936937,1.0428558558558558,1.087801801801802,1.0879144144144144,1.1116486486486488,1.168364864864865
