Time,power
2018-04-05 18:00:00-05,0.9936525821596244
2018-04-05 18:15:00-05,1.0823286384976525
2018-04-05 18:30:00-05,1.050586854460094
2018-04-05 18:45:00-05,1.0401830985915492
2018-04-05 19:00:00-05,1.0576525821596243
2018-04-05 19:15:00-05,1.0440234741784038
2018-04-05 19:30:00-05,1.1049483568075116
2018-04-05 19:45:00-05,1.1647511737089202
2018-04-05 20:00:00-05,1.1439014084507042
2018-04-05 20:15:00-05,1.1764600938967136
2018-04-05 20:30:00-05,1.1622065727699529
2018-04-05 20:45:00-05,1.1551784037558686
2018-04-05 21:00:00-05,1.2076291079812207
2018-04-05 21:15:00-05,1.1553661971830986
2018-04-05 21:30:00-05,1.1538356807511736
2018-04-05 21:45:00-05,1.0938497652582158
2018-04-05 22:00:00-05,1.1378403755868545
2018-04-05 22:15:00-05,1.1043708920187794
2018-04-05 22:30:00-05,1.1436854460093897
2018-04-05 22:45:00-05,1.0935868544600942
2018-04-05 23:00:00-05,0.9915586854460092
2018-04-05 23:15:00-05,0.9435211267605632
2018-04-05 23:30:00-05,0.9493192488262909
2018-04-05 23:45:00-05,0.8876572769953053
2018-04-06 00:00:00-05,0.9112863849765256
2018-04-06 00:15:00-05,0.9082441314553992
2018-04-06 00:30:00-05,0.933286384976526
2018-04-06 00:45:00-05,0.8897746478873239
2018-04-06 01:00:00-05,0.7814647887323943
2018-04-06 01:15:00-05,0.7530422535211269
2018-04-06 01:30:00-05,0.6830046948356808
2018-04-06 01:45:00-05,0.6086478873239436
2018-04-06 02:00:00-05,0.5928544600938966
2018-04-06 02:15:00-05,0.6674178403755868
2018-04-06 02:30:00-05,0.6203896713615024
2018-04-06 02:45:00-05,0.6135258215962441
2018-04-06 03:00:00-05,0.6073192488262911
2018-04-06 03:15:00-05,0.6247511737089202
2018-04-06 03:30:00-05,0.6232253521126759
2018-04-06 03:45:00-05,0.6381173708920188
2018-04-06 04:00:00-05,0.6477934272300471
2018-04-06 04:15:00-05,0.6930892018779342
2018-04-06 04:30:00-05,0.6695117370892019
2018-04-06 04:45:00-05,0.6498122065727701
2018-04-06 05:00:00-05,0.6213990610328639
2018-04-06 05:15:00-05,0.6358075117370892
2018-04-06 05:30:00-05,0.6093051643192489
2018-04-06 05:45:00-05,0.5790187793427231
2018-04-06 06:00:00-05,0.6437230046948357
2018-04-06 06:15:00-05,0.7585164319248826
2018-04-06 06:30:00-05,0.7192535211267607
2018-04-06 06:45:00-05,0.7719906103286384
2018-04-06 07:00:00-05,0.8345070422535211
2018-04-06 07:15:00-05,0.8615211267605635
2018-04-06 07:30:00-05,0.8153615023474178
2018-04-06 07:45:00-05,0.7971690140845069
2018-04-06 08:00:00-05,0.8693755868544599
2018-04-06 08:15:00-05,0.8466901408450705
2018-04-06 08:30:00-05,0.8434037558685445
2018-04-06 08:45:00-05,0.8455352112676056
2018-04-06 09:00:00-05,0.8016103286384977
2018-04-06 09:15:00-05,0.8443098591549294
2018-04-06 09:30:00-05,0.8406056338028168
2018-04-06 09:45:00-05,0.8421408450704225
2018-04-06 10:00:00-05,0.8228075117370894
2018-04-06 10:15:00-05,0.8429389671361504
2018-04-06 10:30:00-05,0.8413896713615022
2018-04-06 10:45:00-05,0.8640328638497652
2018-04-06 11:00:00-05,0.8308450704225353
2018-04-06 11:15:00-05,0.8331361502347417
2018-04-06 11:30:00-05,0.8301314553990611
2018-04-06 11:45:00-05,0.8934178403755869
2018-04-06 12:00:00-05,0.9271032863849766
2018-04-06 12:15:00-05,0.9670140845070422
2018-04-06 12:30:00-05,0.9649014084507044
2018-04-06 12:45:00-05,0.9743755868544602
2018-04-06 13:00:00-05,0.9370422535211268
2018-04-06 13:15:00-05,0.9616666666666668
2018-04-06 13:30:00-05,1.1113990610328637
2018-04-06 13:45:00-05,1.060112676056338
2018-04-06 14:00:00-05,1.1950093896713616
2018-04-06 14:15:00-05,1.133962441314554
2018-04-06 14:30:00-05,1.1676713615023475
2018-04-06 14:45:00-05,1.2935023474178404
2018-04-06 15:00:00-05,1.2699154929577463
2018-04-06 15:15:00-05,1.2424882629107978
2018-04-06 15:30:00-05,1.2134788732394366
2018-04-06 15:45:00-05,1.2685915492957744
2018-04-06 16:00:00-05,1.3450516431924884
2018-04-06 16:15:00-05,1.4140187793427232
2018-04-06 16:30:00-05,1.3805305164319248
2018-04-06 16:45:00-05,1.2971596244131454
2018-04-06 17:00:00-05,1.34343661971831
2018-04-06 17:15:00-05,1.4862065727699532
2018-04-06 17:30:00-05,1.4662488262910802
2018-04-06 17:45:00-05,1.4798309859154928
2018-04-06 18:00:00-05,1.5159953051643194
2018-04-06 18:15:00-05,1.4611877934272304
2018-04-06 18:30:00-05,1.4332159624413146
2018-04-06 18:45:00-05,1.490112676056338
2018-04-06 19:00:00-05,1.5465305164319252
2018-04-06 19:15:00-05,1.6049765258215962
2018-04-06 19:30:00-05,1.5491971830985918
2018-04-06 19:45:00-05,1.5568779342723005
2018-04-06 20:00:00-05,1.6167417840375589
2018-04-06 20:15:00-05,1.6212159624413145
2018-04-06 20:30:00-05,1.6847934272300469
2018-04-06 20:45:00-05,1.5452441314553993
2018-04-06 21:00:00-05,1.4681361502347416
2018-04-06 21:15:00-05,1.4813286384976525
2018-04-06 21:30:00-05,1.4420234741784037
2018-04-06 21:45:00-05,1.4413333333333334
2018-04-06 22:00:00-05,1.4983004694835682
2018-04-06 22:15:00-05,1.5438873239436617
2018-04-06 22:30:00-05,1.458286384976526
2018-04-06 22:45:00-05,1.4113051643192491
2018-04-06 23:00:00-05,1.336530516431925
2018-04-06 23:15:00-05,1.2704272300469484
2018-04-06 23:30:00-05,1.0812159624413145
2018-04-06 23:45:00-05,1.1392159624413147
2018-04-07 00:00:00-05,1.0720281690140845
2018-04-07 00:15:00-05,0.9598403755868544
2018-04-07 00:30:00-05,0.9205023474178404
2018-04-07 00:45:00-05,0.8537793427230048
2018-04-07 01:00:00-05,0.7550610328638496
2018-04-07 01:15:00-05,0.7470422535211267
2018-04-07 01:30:00-05,0.6896431924882629
2018-04-07 01:45:00-05,0.6857793427230046
